Longitude,Latitude,Var
14.25,52.25,7.2422357
14.25,52.75,5.442066
14.25,53.25,4.362654
14.25,56.25,6.579728
14.25,56.75,7.104024
14.25,57.25,6.822356
14.25,57.75,6.769017
14.75,41.25,3.917402
14.75,41.75,3.6307
14.75,45.75,5.750868
14.75,46.25,5.432626
14.75,46.75,6.558494
14.75,50.75,5.426168
14.75,51.25,4.547195
14.75,51.75,6.1643977
14.75,52.25,6.684993
14.75,52.75,4.992284
14.75,53.25,3.8519692
14.75,56.75,6.7207227
14.75,57.25,7.2454104
14.75,57.75,7.657837
15.25,40.75,4.6521053
15.25,41.25,3.8053114
15.25,45.25,6.2829986
15.25,45.75,6.0775857
15.25,46.25,5.47965
15.25,46.75,5.988059
15.25,50.75,4.6954117
15.25,51.25,4.395644
15.25,51.75,5.1665354
15.25,52.25,5.3850126
15.25,52.75,5.0101414
15.25,53.25,3.688664
15.25,53.75,4.000273
15.25,56.75,7.0725636
15.25,57.25,7.282358
15.25,57.75,7.136137
15.25,58.25,7.1404896
15.75,40.75,4.2902274
15.75,41.25,2.5210383
15.75,44.25,3.316479
15.75,44.75,5.69838
15.75,45.25,6.120512
15.75,45.75,5.8212476
15.75,46.25,4.8817163
15.75,46.75,4.292092
15.75,51.25,4.1166306
15.75,51.75,4.6711593
15.75,52.25,3.9750013
15.75,52.75,4.755538
15.75,53.25,4.220624
15.75,53.75,4.06854
15.75,56.75,6.8231754
15.75,57.25,7.0792212
15.75,57.75,7.5389404
15.75,58.25,7.773536
16.25,39.75,3.8406608
16.25,40.25,3.5097463
16.25,40.75,3.2236605
16.25,44.25,3.5321646
16.25,44.75,5.905428
16.25,45.25,6.068202
16.25,45.75,5.355172
16.25,46.25,6.122186
16.25,46.75,5.0699596
16.25,47.25,5.4782004
16.25,51.25,3.7964313
16.25,51.75,3.8482587
16.25,52.25,3.9021406
16.25,52.75,3.7316628
16.25,53.25,4.3365955
16.25,53.75,4.3034997
16.25,57.25,7.3974724
16.25,58.25,7.9947834
16.75,39.25,4.3571987
16.75,40.75,2.4317822
16.75,43.75,3.258581
16.75,44.25,2.8913116
16.75,44.75,4.4317446
16.75,45.25,6.075081
16.75,45.75,5.599178
16.75,46.25,7.6745954
16.75,46.75,5.9816556
16.75,47.25,5.0725365
16.75,47.75,4.8332596
16.75,50.75,4.0190344
16.75,51.25,3.7081947
16.75,51.75,3.944533
16.75,52.25,3.143486
16.75,52.75,3.42979
16.75,53.25,3.9450805
16.75,53.75,4.188967
16.75,54.25,4.5443954
17.25,43.75,3.5822074
17.25,44.25,3.430729
17.25,44.75,4.305253
17.25,45.25,5.5005813
17.25,45.75,4.9679966
17.25,46.25,6.2812915
17.25,46.75,5.5647926
17.25,47.25,4.9145985
17.25,47.75,4.549234
17.25,50.25,4.9719663
17.25,50.75,3.651157
17.25,51.25,3.8302076
17.25,51.75,3.6638558
17.25,52.25,3.1696913
17.25,52.75,3.2420626
17.25,53.25,3.4575026
17.25,53.75,3.615953
17.25,54.25,4.17401
17.75,-30.25,1.0517268
17.75,-29.75,0.6970097
17.75,-29.25,0.7769811
17.75,43.25,2.9281142
17.75,43.75,3.3535304
17.75,44.25,3.8079422
17.75,44.75,4.4180474
17.75,45.25,5.558487
17.75,45.75,3.982754
17.75,46.25,5.1707215
17.75,46.75,4.934046
17.75,47.25,5.876401
17.75,47.75,4.547698
17.75,50.25,3.7012866
17.75,50.75,4.073863
17.75,51.25,3.9513667
17.75,51.75,3.4483547
17.75,52.25,3.2575443
17.75,52.75,2.9302673
17.75,53.25,3.2480898
17.75,53.75,3.3262422
17.75,54.25,3.8456774
18.25,-30.75,0.6746391
18.25,-30.25,0.79613495
18.25,43.25,2.8853793
18.25,43.75,3.5214052
18.25,44.25,3.9440203
18.25,44.75,4.2590933
18.25,45.25,4.9483004
18.25,45.75,3.311465
18.25,46.25,5.1973395
