Longitude,Latitude,Var
26.25,-30.25,0.7792934
26.25,-29.75,1.1097809
26.25,-29.25,0.99636203
26.25,-28.75,0.78987986
26.25,-28.25,1.2630306
26.25,-27.75,1.5963774
26.25,-27.25,1.950552
26.25,-26.75,2.162209
26.25,-26.25,2.1295638
26.25,-25.75,2.6273918
26.25,-25.25,3.530682
26.25,-24.75,3.0320423
26.75,-33.25,4.4099174
26.75,-32.75,3.747008
26.75,-32.25,4.0272965
26.75,-31.75,2.090524
26.75,-31.25,2.1752448
26.75,-30.75,1.2258501
26.75,-30.25,1.5503211
26.75,-29.75,1.117664
26.75,-29.25,1.5172621
26.75,-28.75,1.3791077
26.75,-28.25,1.2464688
26.75,-27.75,1.538192
26.75,-27.25,2.288955
26.75,-26.75,2.4323285
26.75,-26.25,2.3980956
26.75,-25.75,3.0109415
26.75,-25.25,2.8516967
26.75,-24.75,2.8913584
26.75,-24.25,2.4604502
27.25,-32.75,3.6491172
27.25,-32.25,3.5627325
27.25,-31.75,2.415212
27.25,-31.25,2.2242904
27.25,-30.75,2.9314985
27.25,-30.25,1.8723016
27.25,-29.75,1.7311299
27.25,-29.25,1.9794217
27.25,-28.75,1.7310163
27.25,-28.25,1.3717337
27.25,-27.75,1.755671
27.25,-27.25,2.0981252
27.25,-26.75,2.7929797
27.25,-26.25,2.6814122
27.25,-25.75,3.0685642
27.25,-25.25,2.4503582
27.25,-24.75,2.7826607
27.25,-24.25,2.4706059
27.25,-23.75,2.308362
27.75,-32.75,5.430559
27.75,-32.25,3.9581742
27.75,-31.75,3.4584858
27.75,-31.25,3.9553776
27.75,-30.75,2.8687723
27.75,-29.25,2.0749245
27.75,-28.75,2.34097
27.75,-28.25,1.822299
27.75,-27.75,1.9934627
27.75,-27.25,2.1561487
27.75,-26.75,2.4321864
27.75,-26.25,2.455981
27.75,-25.75,2.8872294
27.75,-25.25,2.252629
27.75,-24.75,2.9198563
27.75,-24.25,3.084816
27.75,-23.75,2.8526728
27.75,-23.25,1.6607692
28.25,-32.25,4.926285
28.25,-31.75,2.787836
28.25,-31.25,4.981197
28.25,-30.75,4.5359583
28.25,-30.25,3.787086
28.25,-28.75,2.6915512
28.25,-28.25,2.5881908
28.25,-27.75,2.4525363
28.25,-27.25,2.5757987
28.25,-26.75,2.9254522
28.25,-26.25,3.2819393
28.25,-25.75,3.0492465
28.25,-25.25,2.5951638
28.25,-24.75,2.9619923
28.25,-24.25,2.9338505
28.25,-23.75,2.7602386
28.25,-23.25,1.4806596
28.25,-22.75,2.1074793
28.75,-31.75,3.739605
28.75,-31.25,4.298067
28.75,-30.75,3.9276118
28.75,-30.25,3.1088934
28.75,-28.75,3.631464
28.75,-28.25,3.0661483
