Longitude,Latitude,Var
12.75,13.25,0.536961
12.75,46.75,8.304828
13.25,-5.25,1.0380228
13.25,-4.75,0.9500093
13.25,6.25,3.3441682
13.25,6.75,3.5714307
13.25,7.25,3.5215814
13.25,7.75,3.6400964
13.25,8.25,3.713998
13.25,8.75,3.3705723
13.25,9.25,2.6489193
13.25,9.75,2.6241813
13.25,10.25,2.0597868
13.25,10.75,2.0006611
13.25,11.25,2.260497
13.25,11.75,0.9991026
13.25,12.25,0.68048286
13.25,12.75,0.5547547
13.25,13.25,0.4563206
13.25,13.75,3.3533068
13.75,-5.75,0.8919274
13.75,-5.25,0.6567118
13.75,-4.75,1.0690901
13.75,6.25,3.3703737
13.75,6.75,3.7277505
13.75,7.25,3.2088118
13.75,7.75,3.7370808
13.75,8.25,4.1335435
13.75,8.75,3.264451
13.75,9.25,2.5566628
13.75,9.75,2.2616415
13.75,10.25,2.2618465
13.75,10.75,2.3645566
13.75,11.25,1.6451795
13.75,11.75,1.2289132
13.75,12.25,0.77735513
13.75,12.75,0.5608117
13.75,13.25,0.59787625
14.25,-5.75,1.1574236
14.25,-5.25,0.8814307
14.25,-4.75,0.5282556
14.25,4.75,2.738929
14.25,6.25,2.4725087
14.25,6.75,3.1066864
14.25,7.25,3.039722
14.25,7.75,3.924183
14.25,8.25,4.0553837
14.25,8.75,2.7422209
14.25,9.25,1.8449595
14.25,9.75,1.3683226
14.25,10.25,1.2076287
14.25,10.75,1.0880207
14.25,11.25,1.3519579
14.25,11.75,1.0614611
14.25,12.25,0.9098741
14.75,-5.75,1.1281185
14.75,-5.25,0.7425193
14.75,-4.75,0.749149
14.75,4.75,3.6391454
14.75,6.25,2.066501
14.75,6.75,3.024286
14.75,7.25,3.8479767
14.75,7.75,3.7888026
14.75,8.25,4.1289206
14.75,8.75,2.4703789
14.75,9.25,1.6826056
14.75,9.75,1.3859491
14.75,10.25,1.1766162
14.75,10.75,1.2056506
14.75,11.25,1.4113501
14.75,11.75,1.0029747
14.75,12.25,0.8728092
15.25,-5.75,0.887036
15.25,-5.25,0.76046276
15.25,-4.75,0.83284783
15.25,-4.25,0.7369676
15.25,4.25,3.8659825
15.25,6.75,3.1096168
15.25,7.25,3.3972142
15.25,7.75,2.7198286
15.25,8.25,2.1345026
15.25,8.75,1.7303115
15.25,9.25,1.7793851
15.25,9.75,1.4923598
15.25,10.25,1.394327
15.25,10.75,1.229912
15.25,11.25,1.0479752
15.25,11.75,1.3370781
15.25,12.25,1.2299783
15.75,-5.75,0.9218459
15.75,-5.25,0.6880691
15.75,-4.75,0.7439375
15.75,-4.25,0.6644407
15.75,-3.75,0.69005424
15.75,7.25,2.026638
15.75,7.75,1.3323838
15.75,8.25,1.6414027
15.75,8.75,1.6211596
15.75,9.25,1.4259634
15.75,9.75,0.85012704
16.25,-5.75,0.9642126
16.25,-5.25,0.66180235
16.25,-4.75,0.6454196
16.25,-4.25,0.639134
16.25,-3.75,0.70555466
16.25,-3.25,0.78773785
16.25,-2.75,0.87242854
16.25,-2.25,1.2851557
16.25,7.75,1.2974596
16.25,8.25,1.8656756
16.25,8.75,1.2315634
16.25,9.25,0.9393441
16.25,9.75,0.86228573
16.25,10.25,1.0524907
