Longitude,Latitude,Var
104.25,-2.75,5.3195
104.25,-2.25,5.492441
104.25,11.25,2.9221919
104.25,11.75,1.0401782
104.25,12.25,1.4241238
104.25,12.75,1.1520565
104.25,13.25,1.0237628
104.25,13.75,1.3469454
104.25,14.25,2.7278082
104.25,14.75,0.788529
104.25,15.25,0.7190983
104.25,15.75,0.71541876
104.25,16.25,0.7820101
104.25,16.75,1.5762224
104.25,17.25,1.0743811
104.25,17.75,1.310522
104.25,18.25,4.2365284
104.25,18.75,8.082084
104.25,19.25,11.040868
104.25,19.75,9.840472
104.25,20.25,7.5717363
104.25,20.75,7.797311
104.25,21.25,6.1508565
104.25,21.75,7.7275414
104.25,22.25,7.4011893
104.25,22.75,6.104172
104.25,24.75,10.562575
104.75,-5.25,4.8702774
104.75,-4.75,4.6344967
104.75,-4.25,4.0747313
104.75,-3.75,4.440311
104.75,-3.25,4.774344
104.75,-2.75,4.887063
104.75,10.75,2.1082091
104.75,11.25,1.427983
104.75,11.75,0.5776955
104.75,12.25,0.81069446
104.75,12.75,0.8682216
104.75,13.25,1.6186116
104.75,13.75,1.4724455
104.75,14.25,2.10304
104.75,14.75,0.7394392
104.75,15.25,0.9141353
104.75,15.75,0.65453726
104.75,16.25,1.0059725
104.75,16.75,1.2387155
104.75,17.25,0.90188396
104.75,17.75,2.7786925
104.75,18.25,8.627403
104.75,19.25,12.050939
104.75,20.25,10.803107
104.75,21.25,7.395409
104.75,21.75,5.4134116
104.75,22.25,6.907389
104.75,22.75,6.1471686
104.75,23.25,7.121436
104.75,24.25,10.061931
104.75,24.75,11.288942
105.25,-4.75,2.7900476
105.25,-4.25,3.5993567
105.25,-3.75,4.419967
105.25,-3.25,5.26377
