Longitude,Latitude,Var
11.25,-0.25,3.0096498
11.25,0.25,2.9899926
11.25,0.75,2.7462716
11.25,1.75,3.3758752
11.25,2.25,2.8780127
11.25,3.25,2.598142
11.25,3.75,2.8213987
11.25,4.25,1.5581139
11.25,4.75,1.9544377
11.25,5.25,2.3569357
11.25,5.75,2.1340072
11.25,6.25,2.0017407
11.25,6.75,1.8488994
11.25,7.25,2.8065734
11.25,7.75,2.8038006
11.25,8.25,2.293037
11.25,8.75,1.775088
11.25,9.25,1.5692787
11.25,9.75,1.291005
11.25,10.25,0.7082779
11.25,10.75,1.0546355
11.25,11.25,0.8217467
11.25,11.75,0.48831633
11.25,12.25,0.33204827
11.25,12.75,0.2810894
11.25,13.25,0.20126824
11.75,-3.75,1.1245457
11.75,-3.25,2.3979325
11.75,-2.75,2.248693
11.75,-2.25,3.126311
11.75,-1.75,3.2071736
11.75,-0.75,3.2475612
11.75,-0.25,2.6562862
11.75,0.75,3.0068748
11.75,1.25,2.9963312
11.75,1.75,2.9598026
11.75,2.25,3.0577765
11.75,3.25,2.7222693
11.75,3.75,2.7586715
11.75,4.25,2.1396794
11.75,4.75,2.2798567
11.75,5.25,2.3309932
11.75,5.75,1.6902316
11.75,6.25,1.9190971
11.75,6.75,1.7695588
11.75,7.25,2.7193418
11.75,7.75,2.4759083
11.75,8.25,2.1228616
11.75,8.75,1.5556142
11.75,9.25,1.3407378
11.75,9.75,1.5003755
11.75,10.25,0.92638206
11.75,10.75,0.8717641
11.75,11.25,0.84977245
11.75,11.75,0.5385731
11.75,12.25,0.3523208
11.75,12.75,0.33897933
11.75,13.25,0.20750847
12.25,-4.75,1.0899109
12.25,-4.25,1.1542053
12.25,-3.75,1.0327803
12.25,-3.25,0.96071243
12.25,-2.75,1.3490019
12.25,-2.25,1.395296
12.25,-0.75,3.3369873
12.25,-0.25,3.2651722
12.25,1.25,3.2501848
12.25,2.25,3.1912646
12.25,3.75,2.6070678
12.25,4.25,2.5260777
12.25,4.75,2.7277434
12.25,5.25,2.1183648
12.25,5.75,1.8788353
12.25,6.25,1.7147659
12.25,6.75,1.7024789
12.25,7.25,1.7252792
12.25,7.75,1.7817881
12.25,8.25,1.5597596
12.25,8.75,1.3539299
12.25,9.25,1.4921813
12.25,9.75,1.4270856
12.25,10.25,1.3842777
12.25,10.75,1.2843124
12.25,11.25,0.984219
12.25,11.75,0.48781142
12.25,12.25,0.363607
12.25,12.75,0.3880951
12.25,13.25,0.2906764
12.75,-5.25,1.2302587
12.75,-4.75,1.3340609
12.75,-4.25,0.8654456
12.75,-3.75,0.91644514
12.75,-3.25,1.1839722
12.75,-2.75,1.2101102
12.75,-0.75,3.4956255
12.75,0.75,3.0639052
12.75,1.25,3.2831783
12.75,1.75,3.3025477
12.75,2.25,3.3246439
12.75,3.75,3.1087363
12.75,4.25,2.9055207
12.75,4.75,3.219349
12.75,5.25,3.2800133
12.75,5.75,3.0579042
12.75,6.25,1.6532362
12.75,6.75,1.5881119
12.75,7.25,1.4652971
12.75,7.75,1.7722621
12.75,8.25,1.6004429
12.75,8.75,1.4361465
12.75,9.25,1.5982906
12.75,9.75,1.4929112
12.75,10.25,1.4596717
12.75,10.75,1.2172451
12.75,11.25,1.2241392
12.75,11.75,0.5573427
12.75,12.25,0.34552944
12.75,12.75,0.3226244
12.75,13.25,0.2811747
13.25,-5.25,1.0199695
13.25,-4.75,1.0070462
13.25,-4.25,0.6478471
13.25,-3.75,0.5957935
13.25,-3.25,1.2712055
13.25,-2.25,1.6024028
13.25,-1.75,3.3294992
13.25,-1.25,3.5209181
13.25,3.75,3.1961968
13.25,4.25,3.0845888
13.25,4.75,3.2311575
13.25,5.25,3.3767087
13.25,5.75,2.3830314
13.25,6.25,1.6416212
13.25,6.75,1.6460996
13.25,7.25,1.5517942
13.25,7.75,1.7319603
13.25,8.25,1.6151118
13.25,8.75,1.5074077
13.25,9.25,1.1839064
13.25,9.75,1.2064804
13.25,10.25,1.3319545
13.25,10.75,1.4212887
13.25,11.25,1.3787757
13.25,11.75,0.63943255
13.25,12.25,0.44398135
13.25,12.75,0.28954366
13.25,13.25,0.23444374
13.25,13.75,1.1533314
13.75,-5.75,0.5466418
13.75,-5.25,0.6989135
13.75,-4.75,0.92376983
13.75,-4.25,0.9942214
13.75,-3.75,0.97841513
13.75,-2.75,0.901145
13.75,-2.25,1.8588017
13.75,-1.75,2.4323914
13.75,-1.25,2.1453946
13.75,-0.75,3.624481
13.75,1.75,1.3460104
13.75,3.25,3.2133722
13.75,4.25,1.5864906
13.75,4.75,1.6390344
13.75,5.25,2.5719326
13.75,5.75,1.7704326
13.75,6.25,1.7071322
13.75,6.75,1.7022109
13.75,7.25,1.4264331
13.75,7.75,1.7545472
13.75,8.25,1.8078256
13.75,8.75,1.4874227
13.75,9.25,1.1212535
13.75,9.75,1.0112823
13.75,10.25,1.2182473
13.75,10.75,1.3220179
13.75,11.25,1.083056
13.75,11.75,0.76248306
13.75,12.25,0.48050886
13.75,12.75,0.31229234
13.75,13.25,0.31520757
14.25,-5.75,0.50437963
14.25,-5.25,0.90101147
14.25,-4.75,0.5524962
14.25,-4.25,0.93223625
14.25,-3.75,0.9891257
14.25,-3.25,0.8849679
14.25,-2.75,0.4430019
14.25,-2.25,0.5568248
14.25,-1.75,0.5714611
14.25,-1.25,0.5867443
14.25,-0.75,0.6502123
14.25,-0.25,1.198543
14.25,1.75,1.4391599
14.25,3.75,3.403901
14.25,4.25,1.6605161
14.25,4.75,1.548089
14.25,5.25,1.603382
14.25,5.75,1.0437438
14.25,6.25,0.97918946
14.25,6.75,1.4053102
14.25,7.25,1.5013089
14.25,7.75,1.793695
14.25,8.25,1.8621472
14.25,8.75,1.2699721
14.25,9.25,1.4268259
14.25,9.75,1.2942362
14.25,10.25,0.6936741
14.25,10.75,0.6196308
14.25,11.25,0.7575052
14.25,11.75,0.5753629
14.25,12.25,0.5637034
14.25,12.75,0.6144807
14.75,-5.75,0.5296508
14.75,-5.25,0.78762907
14.75,-4.75,0.8020509
14.75,-4.25,1.0794089
14.75,-3.75,0.7441722
14.75,-3.25,0.5658894
14.75,-2.75,0.4954557
14.75,-2.25,0.50711596
14.75,-1.75,0.4162677
14.75,-1.25,0.4422217
14.75,-0.75,0.7678419
14.75,-0.25,1.3725367
14.75,0.25,1.4294621
14.75,0.75,1.2060686
14.75,4.25,2.2875438
14.75,4.75,1.7922281
14.75,5.25,1.5405915
14.75,5.75,0.60014147
14.75,6.25,0.64932024
14.75,6.75,1.3626428
14.75,7.25,1.7439461
14.75,7.75,1.7863241
14.75,8.25,1.8940406
14.75,8.75,1.6372442
14.75,9.75,1.1305294
14.75,10.25,0.7878228
14.75,10.75,0.68250865
14.75,11.25,0.779587
14.75,11.75,0.7037038
14.75,12.25,0.5276654
14.75,12.75,0.31646907
15.25,-5.75,0.48742288
15.25,-5.25,0.791798
15.25,-4.75,0.8637636
15.25,-4.25,0.90535283
15.25,-3.75,0.6602513
15.25,-3.25,0.6243163
15.25,-2.75,0.75642943
15.25,-2.25,0.5833347
15.25,-1.75,0.55940133
15.25,-1.25,0.9580767
15.25,-0.75,1.2337608
15.25,-0.25,0.95392424
15.25,0.25,1.3703651
15.25,0.75,1.3635778
15.25,2.25,1.4683318
15.25,3.75,3.3604062
15.25,4.25,2.008504
15.25,4.75,1.9441164
15.25,6.75,1.4799066
15.25,7.25,1.5010394
15.25,7.75,1.4305903
15.25,8.25,1.8919237
15.25,8.75,1.565565
15.25,9.75,1.3825028
15.25,10.25,1.0712185
15.25,10.75,0.91369313
15.25,11.25,1.4921812
15.25,11.75,0.9746072
15.25,12.25,0.7627341
15.75,-5.75,0.5224521
15.75,-5.25,0.7483899
15.75,-4.75,0.8029267
15.75,-4.25,0.9331744
15.75,-3.75,0.98038983
15.75,-3.25,0.64104307
15.75,-2.75,0.7584263
15.75,-2.25,0.6164115
15.75,-1.75,0.47180492
15.75,-1.25,1.1723062
15.75,-0.75,0.80758804
15.75,-0.25,1.2226287
15.75,0.25,1.239691
15.75,4.25,0.8456693
15.75,4.75,0.8192258
15.75,5.25,0.7714852
15.75,7.75,0.5714019
15.75,9.75,1.1980087
15.75,10.25,1.6353679
16.25,-5.75,0.60309756
16.25,-5.25,0.73831135
16.25,-4.75,0.7029337
16.25,-4.25,0.815519
16.25,-3.75,1.005309
16.25,-3.25,1.0424315
16.25,-2.75,1.002604
16.25,-2.25,0.9747367
16.25,-1.75,1.3519701
